[2016-09-15 16:12:50,366] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2016-09-15 16:16:17,546] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,20] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,23] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,26] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,29] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,32] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,35] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,38] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,0] (state.change.logger)
[2016-09-15 16:16:17,547] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,3] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,6] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,9] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,12] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,15] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,18] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,21] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,24] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,27] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,30] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,33] (state.change.logger)
[2016-09-15 16:16:17,548] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,36] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,39] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,42] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,45] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 stopped fetchers as part of become-leader request from controller 1 epoch 1 with correlation id 3 for partition [__consumer_offsets,48] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,0] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,29] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,48] (state.change.logger)
[2016-09-15 16:16:17,549] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,10] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,45] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,26] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,7] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,42] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,4] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,23] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,1] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,20] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,39] (state.change.logger)
[2016-09-15 16:16:17,550] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,17] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,36] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,14] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,33] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,49] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,11] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,30] (state.change.logger)
[2016-09-15 16:16:17,551] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,46] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,27] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,8] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,24] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,43] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,5] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,21] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,2] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,40] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,37] (state.change.logger)
[2016-09-15 16:16:17,552] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,18] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,34] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,15] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,12] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,31] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,9] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,47] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,19] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,28] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,38] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,35] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,44] (state.change.logger)
[2016-09-15 16:16:17,553] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,6] (state.change.logger)
[2016-09-15 16:16:17,554] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,25] (state.change.logger)
[2016-09-15 16:16:17,554] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,16] (state.change.logger)
[2016-09-15 16:16:17,554] TRACE Broker 1 completed LeaderAndIsr request correlationId 3 from controller 1 epoch 1 for the become-leader transition for partition [__consumer_offsets,22] (state.change.logger)
